,x1,x2,coord1,coord2,y
147,-0.2406,-1.4562,-1.5588,1.5588,0.5806
148,-1.0866,0.7512,-1.5588,1.628,3.3046
149,0.5468,0.6342,-1.5588,1.6974,4.0202
150,0.1034,0.0028,-1.4894,-1.6974,4.9538
151,-0.1116,-0.1556,-1.4894,-1.628,1.888
152,-0.6496,1.1806,-1.4894,-1.5588,6.9024
153,-0.0796,1.4178,-1.4894,-1.4894,5.235
154,0.871,-0.315,-1.4894,-1.4202,3.4942
155,1.249,-1.2036,-1.4894,-1.3508,2.401
156,1.4154,-0.5558,-1.4894,-1.2816,3.2822
157,1.1776,-1.4954,-1.4894,-1.2124,1.768
158,-0.6462,0.9856,-1.4894,-1.143,1.9068
159,-0.8174,-1.4796,-1.4894,-1.0738,-1.0284
160,-1.1064,-0.3002,-1.4894,-1.0044,0.5692
161,1.1476,0.251,-1.4894,-0.9352,3.3538
162,1.2742,0.937,-1.4894,-0.866,6.2796
163,0.7246,-0.51,-1.4894,-0.7966,5.546
164,1.0238,0.9014,-1.4894,-0.7274,6.6348
165,0.8408,0.2108,-1.4894,-0.658,5.529
166,1.0796,-0.6956,-1.4894,-0.5888,3.277
167,-1.0902,-0.8198,-1.4894,-0.5196,0.1352
168,1.2728,1.2984,-1.4894,-0.4502,5.8238
169,0.4448,-1.4098,-1.4894,-0.381,-0.5222
170,-0.0022,0.4128,-1.4894,-0.3116,3.4144
171,-1.4196,0.702,-1.4894,-0.2424,1.8196
172,0.8918,0.1526,-1.4894,-0.1732,5.7724
173,-1.3146,-0.2528,-1.4894,-0.1038,0.8556
174,1.006,-0.969,-1.4894,-0.0346,1.3372
175,-0.0756,1.3228,-1.4894,0.0346,6.6278
176,1.2922,0.18,-1.4894,0.1038,5.6256
177,1.4498,0.9378,-1.4894,0.1732,6.1288
178,0.5952,1.1588,-1.4894,0.2424,6.1178
179,0.2232,-0.4952,-1.4894,0.3116,2.866
180,0.9594,1.364,-1.4894,0.381,8.6672
181,-0.3524,1.385,-1.4894,0.4502,3.887
182,-0.2704,-0.0094,-1.4894,0.5196,3.58
183,-0.2596,-1.1586,-1.4894,0.5888,1.5872
184,0.1324,0.7374,-1.4894,0.658,5.2628
185,-0.7306,0.7446,-1.4894,0.7274,3.6448
186,0.3092,0.0644,-1.4894,0.7966,5.0134
187,1.0644,0.966,-1.4894,0.866,4.9234
188,0.5452,0.9632,-1.4894,0.9352,5.1072
189,-0.704,-0.3836,-1.4894,1.0044,2.5062
190,-0.6952,0.7078,-1.4894,1.0738,2.945
191,0.568,-0.2176,-1.4894,1.143,1.7044
192,-0.7514,-0.135,-1.4894,1.2124,1.018
193,-0.9394,-0.3012,-1.4894,1.2816,1.7428
194,0.655,0.945,-1.4894,1.3508,2.9712
195,0.6914,-0.897,-1.4894,1.4202,-1.2196
196,0.4224,-0.094,-1.4894,1.4894,3.936
197,-0.9286,-0.3234,-1.4894,1.5588,0.8182
198,0.0058,0.8564,-1.4894,1.628,3.9764
199,1.2406,1.194,-1.4894,1.6974,7.2184
200,0.68,-0.2756,-1.4202,-1.6974,3.9166
201,0.2746,0.8076,-1.4202,-1.628,5.1374
202,-0.146,1.4928,-1.4202,-1.5588,7.0224
203,-0.0582,-1.3844,-1.4202,-1.4894,0.1994
204,0.9638,1.2528,-1.4202,-1.4202,6.9716
205,-0.7432,-0.4092,-1.4202,-1.3508,2.4228
206,-0.7284,0.932,-1.4202,-1.2816,4.461
207,1.1394,0.5662,-1.4202,-1.2124,4.4646
208,-1.4408,-0.5906,-1.4202,-1.143,0.473
209,0.4758,-0.7076,-1.4202,-1.0738,0.5826
210,-1.2444,0.512,-1.4202,-1.0044,0.8968
211,-1.373,-0.1204,-1.4202,-0.9352,2.2234
212,0.7628,0.2548,-1.4202,-0.866,4.5218
213,0.7824,-1.281,-1.4202,-0.7966,2.3052
214,0.8664,-0.2738,-1.4202,-0.7274,2.3986
215,-0.2592,-0.4926,-1.4202,-0.658,2.2244
216,-0.4992,-1.1754,-1.4202,-0.5888,1.85
217,-0.1346,1.1204,-1.4202,-0.5196,5.027
218,1.1062,1.2102,-1.4202,-0.4502,6.4476
219,0.6036,-1.3818,-1.4202,-0.381,1.5298
220,-0.0636,-0.0416,-1.4202,-0.3116,3.6234
221,0.6188,-0.5756,-1.4202,-0.2424,4.5562
222,0.832,-1.1838,-1.4202,-0.1732,1.285
223,-0.681,1.0048,-1.4202,-0.1038,6.8176
224,1.2098,1.1554,-1.4202,-0.0346,7.5652
225,-0.5192,-0.5068,-1.4202,0.0346,2.1324
226,-1.0454,-1.031,-1.4202,0.1038,2.044
227,0.4626,-0.4496,-1.4202,0.1732,3.5808
228,0.974,0.1934,-1.4202,0.2424,4.4748
229,-0.672,-0.8262,-1.4202,0.3116,0.4642
230,-0.4804,0.2634,-1.4202,0.381,4.3144
231,-0.2576,0.6816,-1.4202,0.4502,4.9968
232,0.1682,-0.6786,-1.4202,0.5196,0.994
233,0.9784,-0.231,-1.4202,0.5888,3.377
234,-1.4538,0.96,-1.4202,0.658,3.303
235,1.4596,1.2048,-1.4202,0.7274,7.742
236,0.357,1.1408,-1.4202,0.7966,5.2772
237,1.3438,1.1656,-1.4202,0.866,5.7852
238,-1.1842,-0.9308,-1.4202,0.9352,1.4298
239,-0.8822,-1.457,-1.4202,1.0044,-0.7372
240,0.9752,-0.1904,-1.4202,1.0738,2.6736
241,1.2732,-1.3224,-1.4202,1.143,2.026
242,0.1984,-1.0504,-1.4202,1.2124,0.2366
243,-1.4888,0.5626,-1.4202,1.2816,2.953
244,-0.693,0.8784,-1.4202,1.3508,2.1622
245,-0.6372,-0.5474,-1.4202,1.4202,1.3302
246,0.4198,-1.0174,-1.4202,1.4894,-0.4662
247,-1.3884,-1.275,-1.4202,1.5588,-1.5782
248,-1.0146,-0.358,-1.4202,1.628,1.6462
249,-1.3964,-0.4876,-1.4202,1.6974,1.82
250,1.2522,0.3916,-1.3508,-1.6974,4.3714
251,-1.3504,1.4742,-1.3508,-1.628,3.7138
252,-1.4096,0.3542,-1.3508,-1.5588,1.5292
253,-0.1366,0.819,-1.3508,-1.4894,5.5526
254,-0.5758,0.1412,-1.3508,-1.4202,4.1696
255,1.2736,-0.7746,-1.3508,-1.3508,1.307
256,1.4734,0.6434,-1.3508,-1.2816,5.0348
257,1.2452,-0.2994,-1.3508,-1.2124,4.5934
258,1.4758,-0.6582,-1.3508,-1.143,3.785
259,-0.8638,-1.328,-1.3508,-1.0738,-1.452
260,1.3094,-0.0878,-1.3508,-1.0044,3.6026
261,-1.3042,0.0038,-1.3508,-0.9352,0.9616
262,-0.4688,0.8972,-1.3508,-0.866,4.0896
263,0.1998,-0.5364,-1.3508,-0.7966,2.109
264,0.0204,1.1724,-1.3508,-0.7274,6.4892
265,-1.317,-1.1,-1.3508,-0.658,1.6348
266,-1.4476,-0.083,-1.3508,-0.5888,2.15
267,-0.163,0.416,-1.3508,-0.5196,6.273
268,-1.1608,-1.4766,-1.3508,-0.4502,-1.8234
269,-0.7678,0.2658,-1.3508,-0.381,3.0524
270,0.0136,-0.8786,-1.3508,-0.3116,1.2472
271,1.3006,-1.3174,-1.3508,-0.2424,-0.0236
272,0.4818,0.8598,-1.3508,-0.1732,5.3516
273,0.3924,0.5346,-1.3508,-0.1038,4.8354
274,-0.8124,1.0028,-1.3508,-0.0346,5.1716
275,-0.3878,-1.094,-1.3508,0.0346,2.325
276,-0.293,0.0272,-1.3508,0.1038,3.0484
277,0.3366,0.8882,-1.3508,0.1732,6.158
278,1.012,0.4996,-1.3508,0.2424,5.8606
279,0.2834,0.5206,-1.3508,0.3116,4.5928
280,-1.275,0.1362,-1.3508,0.381,1.9212
281,-0.7434,0.177,-1.3508,0.4502,2.2408
282,0.9158,0.072,-1.3508,0.5196,4.387
283,0.4076,-0.2764,-1.3508,0.5888,3.521
284,1.4416,-1.3688,-1.3508,0.658,0.1482
285,0.501,0.326,-1.3508,0.7274,5.6576
286,-0.725,0.7996,-1.3508,0.7966,4.7396
287,-0.5054,-0.011,-1.3508,0.866,2.1786
288,-0.1938,1.3924,-1.3508,0.9352,6.003
289,0.1356,-1.146,-1.3508,1.0044,1.4418
290,-0.4476,1.38,-1.3508,1.0738,5.741
291,-0.0002,-0.7298,-1.3508,1.143,1.95
292,-0.4074,-0.205,-1.3508,1.2124,-0.0748
293,0.3646,-1.009,-1.3508,1.2816,0.2096
294,-0.8456,-1.4888,-1.3508,1.3508,-0.3268
295,-1.3968,-0.228,-1.3508,1.4202,-0.655
296,-0.9264,-1.4164,-1.3508,1.4894,-2.4024
297,1.0868,-1.3592,-1.3508,1.5588,0.8766
298,-0.0842,0.9446,-1.3508,1.628,4.1966
299,-0.9132,0.7362,-1.3508,1.6974,4.2528
300,-0.6726,0.317,-1.2816,-1.6974,3.216
301,0.1098,-1.3732,-1.2816,-1.628,-0.1602
302,-0.5374,0.4114,-1.2816,-1.5588,1.6204
303,-0.0608,0.7936,-1.2816,-1.4894,3.6202
304,0.3508,0.7576,-1.2816,-1.4202,5.2926
305,-0.2456,-0.7522,-1.2816,-1.3508,1.4892
306,1.3802,-0.839,-1.2816,-1.2816,2.5814
307,-0.3486,-0.6166,-1.2816,-1.2124,3.5802
308,0.5492,-1.4506,-1.2816,-1.143,1.0798
309,-0.9032,-0.4614,-1.2816,-1.0738,1.1258
310,-0.7746,1.1968,-1.2816,-1.0044,5.2034
311,0.7874,-0.5266,-1.2816,-0.9352,2.5748
312,-1.0948,-0.5538,-1.2816,-0.866,1.9014
313,-0.4614,0.7706,-1.2816,-0.7966,3.2536
314,-0.9572,-0.7894,-1.2816,-0.7274,-0.6864
315,-1.0806,0.8204,-1.2816,-0.658,3.7266
316,0.3708,-0.3652,-1.2816,-0.5888,2.5922
317,0.8512,1.4714,-1.2816,-0.5196,6.8442
318,-0.6186,-1.329,-1.2816,-0.4502,0.9224
319,0.2888,0.0374,-1.2816,-0.381,2.2284
320,0.9878,-0.3118,-1.2816,-0.3116,2.5428
321,-0.0936,-0.4734,-1.2816,-0.2424,0.6306
322,0.9684,0.5074,-1.2816,-0.1732,5.4248
323,0.9908,-0.91,-1.2816,-0.1038,0.231
324,-1.031,0.5404,-1.2816,-0.0346,2.0166
325,1.197,-0.2698,-1.2816,0.0346,3.7902
326,0.1936,0.7296,-1.2816,0.1038,4.8734
327,0.0548,-1.3706,-1.2816,0.1732,0.3694
328,0.916,0.0052,-1.2816,0.2424,4.1864
329,-0.94,-1.484,-1.2816,0.3116,-1.8202
330,-0.5294,0.1036,-1.2816,0.381,1.6442
331,1.4966,-0.0188,-1.2816,0.4502,3.9786
332,0.7708,0.385,-1.2816,0.5196,4.0208
333,0.6142,-1.3536,-1.2816,0.5888,1.0022
334,0.353,-1.0628,-1.2816,0.658,0.972
335,-1.0018,1.3928,-1.2816,0.7274,6.4918
336,1.1696,0.6204,-1.2816,0.7966,5.4354
337,0.5598,-0.9424,-1.2816,0.866,3.3266
338,1.376,1.2656,-1.2816,0.9352,7.225
339,1.2778,1.1592,-1.2816,1.0044,6.2982
340,-0.0936,1.0322,-1.2816,1.0738,6.761
341,-0.5654,0.1568,-1.2816,1.143,3.2206
342,0.3524,-1.347,-1.2816,1.2124,-0.7766
343,-1.0976,0.0518,-1.2816,1.2816,1.1526
344,0.3134,-0.8278,-1.2816,1.3508,0.8046
345,-0.531,0.799,-1.2816,1.4202,2.7452
346,-1.0974,-0.5182,-1.2816,1.4894,1.6874
347,-0.4314,-1.2642,-1.2816,1.5588,0.672
348,0.9318,-0.3858,-1.2816,1.628,2.5388
349,1.0468,0.3694,-1.2816,1.6974,7.7186
350,-0.6634,-1.0148,-1.2124,-1.6974,2.1324
351,1.0568,1.4002,-1.2124,-1.628,5.4382
352,0.1764,-0.9594,-1.2124,-1.5588,2.9254
353,0.0854,0.0922,-1.2124,-1.4894,3.708
354,1.07,-0.1522,-1.2124,-1.4202,2.3278
355,0.8336,-0.6128,-1.2124,-1.3508,2.8258
356,-0.6458,0.5552,-1.2124,-1.2816,4.9896
357,0.0634,-0.3378,-1.2124,-1.2124,1.8168
358,0.885,1.4212,-1.2124,-1.143,6.3908
359,0.0316,0.5982,-1.2124,-1.0738,4.2044
360,-0.6016,0.9476,-1.2124,-1.0044,3.5508
361,0.4908,-1.301,-1.2124,-0.9352,-0.1064
362,-0.9508,-0.5206,-1.2124,-0.866,0.031
363,0.7256,-0.0088,-1.2124,-0.7966,1.455
364,-1.0054,1.3618,-1.2124,-0.7274,4.3876
365,1.1924,0.3146,-1.2124,-0.658,5.0014
366,1.1428,-0.7278,-1.2124,-0.5888,3.4014
367,1.2728,-1.042,-1.2124,-0.5196,1.7834
368,1.4614,0.3718,-1.2124,-0.4502,5.4464
369,0.383,0.0654,-1.2124,-0.381,4.6518
370,0.0218,-0.6448,-1.2124,-0.3116,1.269
371,0.2842,0.6878,-1.2124,-0.2424,7.4214
372,0.3744,-0.798,-1.2124,-0.1732,3.1512
373,-1.3934,1.1812,-1.2124,-0.1038,4.7528
374,-0.8176,1.1792,-1.2124,-0.0346,4.012
375,-0.6146,-0.8006,-1.2124,0.0346,0.8674
376,-0.1926,-1.2,-1.2124,0.1038,-0.6308
377,-0.7024,0.5298,-1.2124,0.1732,3.4612
378,-1.297,0.1946,-1.2124,0.2424,1.611
379,1.2634,0.637,-1.2124,0.3116,5.456
380,-1.1662,-0.0042,-1.2124,0.381,2.7822
381,0.387,1.3672,-1.2124,0.4502,5.4872
382,-0.9842,0.5784,-1.2124,0.5196,2.0978
383,0.6254,0.997,-1.2124,0.5888,6.0442
384,-1.3592,-0.0622,-1.2124,0.658,0.5682
385,-1.2172,0.782,-1.2124,0.7274,2.9394
386,0.542,-0.1498,-1.2124,0.7966,2.3544
387,1.1208,1.4788,-1.2124,0.866,7.7142
388,0.1298,-0.3998,-1.2124,0.9352,3.0278
389,-1.0994,-0.3766,-1.2124,1.0044,1.9718
390,-0.0394,1.0946,-1.2124,1.0738,6.2212
391,0.082,1.2462,-1.2124,1.143,6.509
392,1.0856,1.056,-1.2124,1.2124,4.8072
393,1.3614,0.0586,-1.2124,1.2816,3.9536
394,0.4492,-1.276,-1.2124,1.3508,0.877
395,0.9392,0.1114,-1.2124,1.4202,3.102
396,-0.5816,-0.5866,-1.2124,1.4894,0.4376
397,0.7668,0.8636,-1.2124,1.5588,5.7922
398,-0.074,-1.1464,-1.2124,1.628,1.3046
399,0.7082,-0.2506,-1.2124,1.6974,3.574
400,-0.373,-1.3946,-1.143,-1.6974,1.5826
401,0.1214,1.1406,-1.143,-1.628,5.045
402,0.5256,-1.3914,-1.143,-1.5588,1.3294
403,-0.1806,-0.0908,-1.143,-1.4894,3.3868
404,0.8662,-0.0132,-1.143,-1.4202,4.6884
405,0.2526,-0.2154,-1.143,-1.3508,4.6928
406,-0.642,0.1426,-1.143,-1.2816,2.9304
407,-0.07,-1.277,-1.143,-1.2124,2.3634
408,-0.7946,0.3794,-1.143,-1.143,3.5244
409,0.9466,-1.408,-1.143,-1.0738,0.5164
410,-0.634,-0.0454,-1.143,-1.0044,1.9288
411,-0.4904,-1.0932,-1.143,-0.9352,0.5184
412,0.099,-1.1908,-1.143,-0.866,-0.4898
413,-0.8832,-0.4722,-1.143,-0.7966,0.7428
414,-0.7046,-0.3342,-1.143,-0.7274,1.9422
415,-0.6036,-0.8956,-1.143,-0.658,0.0042
416,0.035,-0.671,-1.143,-0.5888,1.9776
417,1.3808,0.879,-1.143,-0.5196,5.7664
418,0.2864,1.472,-1.143,-0.4502,6.6872
419,-1.086,-1.0842,-1.143,-0.381,-0.3268
420,1.4152,0.968,-1.143,-0.3116,7.8494
421,1.237,1.347,-1.143,-0.2424,7.0676
422,0.7072,1.2942,-1.143,-0.1732,6.4388
423,0.88,-1.3726,-1.143,-0.1038,0.8182
424,1.3382,-1.056,-1.143,-0.0346,2.0118
425,1.0012,-0.57,-1.143,0.0346,3.6634
426,0.9152,-1.3842,-1.143,0.1038,1.021
427,0.0958,-1.1954,-1.143,0.1732,0.985
428,-0.9692,-1.1644,-1.143,0.2424,-0.095
429,-0.4292,0.8952,-1.143,0.3116,4.9
430,0.2782,0.5176,-1.143,0.381,4.9216
431,0.516,-0.874,-1.143,0.4502,0.5432
432,-0.38,-0.9008,-1.143,0.5196,0.4328
433,-0.158,-1.161,-1.143,0.5888,-0.907
434,-1.22,0.4818,-1.143,0.658,2.0508
435,-0.328,-0.902,-1.143,0.7274,1.4926
436,0.7746,-0.947,-1.143,0.7966,1.2184
437,1.3692,-1.4904,-1.143,0.866,3.3376
438,1.4188,-0.7588,-1.143,0.9352,2.501
439,-0.0562,-0.4668,-1.143,1.0044,0.738
440,-0.947,0.3178,-1.143,1.0738,1.4138
441,1.044,-0.0258,-1.143,1.143,5.328
442,-1.3614,0.9896,-1.143,1.2124,4.2754
443,-0.6552,0.58,-1.143,1.2816,5.6376
444,1.1192,0.3724,-1.143,1.3508,6.1284
445,0.056,0.5132,-1.143,1.4202,3.9144
446,-0.0348,-0.1996,-1.143,1.4894,3.9818
447,-0.3338,0.6008,-1.143,1.5588,1.6986
448,-0.985,-0.9958,-1.143,1.628,-1.4632
449,0.6744,-1.4486,-1.143,1.6974,-0.4082
450,-0.2436,1.0668,-1.0738,-1.6974,3.6244
451,0.5858,1.4312,-1.0738,-1.628,6.0242
452,-0.3992,-1.4106,-1.0738,-1.5588,-0.626
453,-1.1726,-1.4408,-1.0738,-1.4894,-1.7836
454,0.7164,1.0598,-1.0738,-1.4202,6.0102
455,1.361,1.2792,-1.0738,-1.3508,8.2912
456,0.74,-1.2464,-1.0738,-1.2816,3.0712
457,1.0932,-0.2654,-1.0738,-1.2124,3.9114
458,-0.8294,-1.1876,-1.0738,-1.143,-0.9412
459,1.0876,1.3182,-1.0738,-1.0738,6.2238
460,1.1782,-1.4948,-1.0738,-1.0044,2.2164
461,0.3106,-0.0056,-1.0738,-0.9352,3.3464
462,-0.3254,1.4118,-1.0738,-0.866,3.8396
463,-0.75,-0.5392,-1.0738,-0.7966,3.6634
464,-0.0488,1.2062,-1.0738,-0.7274,5.9126
465,-1.368,-0.0366,-1.0738,-0.658,2.5108
466,0.775,-1.1488,-1.0738,-0.5888,0.4678
467,-0.403,0.8546,-1.0738,-0.5196,4.3298
468,-0.3322,-0.3396,-1.0738,-0.4502,1.1202
469,-0.9436,-1.2836,-1.0738,-0.381,-1.8694
470,1.1236,0.485,-1.0738,-0.3116,6.1632
471,0.2522,-1.2174,-1.0738,-0.2424,1.597
472,0.7014,-0.991,-1.0738,-0.1732,1.9444
473,-0.798,-1.0396,-1.0738,-0.1038,0.2248
474,-0.4652,-1.042,-1.0738,-0.0346,0.4508
475,0.771,0.9484,-1.0738,0.0346,4.8842
476,0.2984,0.4712,-1.0738,0.1038,3.901
477,0.1216,1.2566,-1.0738,0.1732,6.5484
478,-0.6572,-1.3454,-1.0738,0.2424,-0.8096
479,0.4364,1.1868,-1.0738,0.3116,4.0144
480,-0.8634,0.0894,-1.0738,0.381,0.4198
481,0.636,0.119,-1.0738,0.4502,4.9294
482,-0.6138,0.7654,-1.0738,0.5196,2.6876
483,0.9584,-1.057,-1.0738,0.5888,1.797
484,0.0444,-0.8994,-1.0738,0.658,3.0322
485,-1.1158,1.4924,-1.0738,0.7274,6.3144
486,0.1712,-0.6806,-1.0738,0.7966,1.079
487,-0.7148,-0.1618,-1.0738,0.866,2.0374
