,x1,x2,coord1,coord2,y
71,-0.1202,-1.3088,-1.628,-0.2424,1.1536
72,0.4824,-0.235,-1.628,-0.1732,3.246
73,1.42,0.085,-1.628,-0.1038,3.3106
74,1.3598,0.8788,-1.628,-0.0346,7.4048
75,-0.0836,0.5664,-1.628,0.0346,2.7788
76,-0.2592,-0.618,-1.628,0.1038,2.1732
77,0.268,-0.2292,-1.628,0.1732,2.7906
78,1.0122,-0.4768,-1.628,0.2424,6.1348
79,-1.2404,-1.1554,-1.628,0.3116,-1.8138
80,-0.8958,0.5112,-1.628,0.381,2.0348
81,1.2898,-0.2672,-1.628,0.4502,5.8296
82,-0.5356,0.7792,-1.628,0.5196,4.0738
83,0.4706,-1.3256,-1.628,0.5888,2.446
84,0.0046,-0.4356,-1.628,0.658,2.6468
85,-0.614,0.7692,-1.628,0.7274,2.3504
86,-1.4934,0.5612,-1.628,0.7966,-0.0228
87,-0.277,1.2276,-1.628,0.866,2.3112
88,-0.4136,0.514,-1.628,0.9352,2.2684
89,1.0228,-0.396,-1.628,1.0044,6.5712
90,0.1456,-0.2638,-1.628,1.0738,2.9954
91,0.9362,0.7416,-1.628,1.143,7.52
92,1.3732,-0.94,-1.628,1.2124,7.3412
93,-1.1174,1.0184,-1.628,1.2816,1.0974
94,0.5332,-0.2582,-1.628,1.3508,3.3786
95,1.0284,-0.5694,-1.628,1.4202,6.98
96,0.118,1.1888,-1.628,1.4894,3.738
97,0.9206,-0.2098,-1.628,1.5588,5.9972
98,1.176,-1.288,-1.628,1.628,6.8786
99,0.6946,-0.0722,-1.628,1.6974,4.8318
100,0.7804,0.4304,-1.5588,-1.6974,3.7756
101,0.1382,-1.3696,-1.5588,-1.628,1.3274
102,0.198,-1.495,-1.5588,-1.5588,1.43
103,0.7544,-0.7686,-1.5588,-1.4894,1.2894
104,-0.8014,0.5096,-1.5588,-1.4202,1.4542
105,0.6064,-0.8498,-1.5588,-1.3508,2.6692
106,0.5142,0.8852,-1.5588,-1.2816,5.074
107,-0.8718,1.1902,-1.5588,-1.2124,2.9618
108,0.386,0.3304,-1.5588,-1.143,4.0906
109,-0.7046,0.7412,-1.5588,-1.0738,3.3176
110,-1.2086,1.3156,-1.5588,-1.0044,4.7308
111,0.5952,0.892,-1.5588,-0.9352,5.4988
112,-0.5454,0.8844,-1.5588,-0.866,3.2146
113,-0.6086,-0.4174,-1.5588,-0.7966,0.3394
114,0.1566,-1.3172,-1.5588,-0.7274,1.3748
115,-1.4602,-1.3876,-1.5588,-0.658,-1.8284
116,0.247,1.4968,-1.5588,-0.5888,5.6048
117,-0.067,1.3114,-1.5588,-0.5196,5.357
118,0.5918,0.8752,-1.5588,-0.4502,6.6318
119,-0.9346,0.32,-1.5588,-0.381,1.6454
120,-1.0462,1.3252,-1.5588,-0.3116,3.9952
121,-0.5306,1.4994,-1.5588,-0.2424,5.254
122,0.9822,0.639,-1.5588,-0.1732,7.5048
123,-0.5382,-0.4226,-1.5588,-0.1038,2.3956
124,1.3214,-0.4194,-1.5588,-0.0346,5.1078
125,0.3952,-1.442,-1.5588,0.0346,2.2234
126,0.1832,-0.194,-1.5588,0.1038,1.498
127,-0.9172,0.665,-1.5588,0.1732,0.9718
128,1.3094,-0.962,-1.5588,0.2424,4.9274
129,-0.9458,1.183,-1.5588,0.3116,3.94
130,-1.1252,-0.493,-1.5588,0.381,0.2716
131,-1.2266,1.4022,-1.5588,0.4502,2.9246
132,0.4092,-0.5942,-1.5588,0.5196,1.3268
133,-1.4436,-1.472,-1.5588,0.5888,-2.5794
134,-0.7548,0.7526,-1.5588,0.658,1.6488
135,0.2836,-0.277,-1.5588,0.7274,4.2624
136,-0.2308,-0.0736,-1.5588,0.7966,4.296
137,0.8452,1.0996,-1.5588,0.866,6.0488
138,-0.5998,0.2362,-1.5588,0.9352,-0.102
139,-0.2352,0.2604,-1.5588,1.0044,3.3828
140,-0.7342,-1.1242,-1.5588,1.0738,0.1988
141,0.098,1.3914,-1.5588,1.143,5.491
142,-1.2028,-1.0592,-1.5588,1.2124,-0.5172
143,-0.2004,-0.6138,-1.5588,1.2816,3.3016
144,-0.0046,0.362,-1.5588,1.3508,4.0106
145,-0.4152,-0.9706,-1.5588,1.4202,2.0958
146,-0.563,-1.0758,-1.5588,1.4894,-0.0462
147,1.004,0.885,-1.5588,1.5588,7.7218
148,0.0878,0.1448,-1.5588,1.628,4.128
149,-0.3428,1.4442,-1.5588,1.6974,4.22
150,0.1306,-0.6792,-1.4894,-1.6974,2.5924
151,0.3928,0.3844,-1.4894,-1.628,3.522
152,0.4148,-0.3556,-1.4894,-1.5588,3.7008
153,-0.2402,1.1142,-1.4894,-1.4894,4.7396
154,0.9662,0.1518,-1.4894,-1.4202,2.9404
155,1.3864,1.3664,-1.4894,-1.3508,6.3114
156,-1.3108,-0.7916,-1.4894,-1.2816,0.5486
157,0.2526,0.732,-1.4894,-1.2124,3.2402
158,-1.4544,-0.4154,-1.4894,-1.143,-0.713
159,1.2568,1.2394,-1.4894,-1.0738,5.9622
160,-0.4002,0.8636,-1.4894,-1.0044,4.4864
161,-1.2494,1.0838,-1.4894,-0.9352,2.421
162,-1.3374,-0.9292,-1.4894,-0.866,-0.3888
163,-0.279,-0.9452,-1.4894,-0.7966,1.4466
164,0.317,-0.7992,-1.4894,-0.7274,1.0762
165,0.8604,-0.5762,-1.4894,-0.658,4.249
166,-0.0966,1.018,-1.4894,-0.5888,4.85
167,0.5606,-0.4774,-1.4894,-0.5196,4.1252
168,-0.4218,-1.4484,-1.4894,-0.4502,0.32
169,1.0782,-0.1836,-1.4894,-0.381,5.2012
170,1.2964,1.2912,-1.4894,-0.3116,7.4484
171,-0.6854,-0.6044,-1.4894,-0.2424,-0.07
172,1.274,0.3192,-1.4894,-0.1732,7.2828
173,-1.0792,-1.3978,-1.4894,-0.1038,-2.4408
174,0.2302,0.773,-1.4894,-0.0346,5.6212
175,-0.8976,0.7252,-1.4894,0.0346,2.391
176,-0.679,-1.0198,-1.4894,0.1038,-0.5352
177,-1.3242,-1.4684,-1.4894,0.1732,-1.6064
178,0.5408,0.6372,-1.4894,0.2424,4.8214
179,-0.337,1.456,-1.4894,0.3116,3.573
180,-0.2948,0.4222,-1.4894,0.381,4.1344
181,0.273,-1.3858,-1.4894,0.4502,0.2142
182,0.1028,0.9602,-1.4894,0.5196,4.768
183,-0.5096,1.2412,-1.4894,0.5888,3.4402
184,0.0438,0.5592,-1.4894,0.658,5.3858
185,-0.9422,-1.032,-1.4894,0.7274,-0.0618
186,-0.8724,0.0384,-1.4894,0.7966,0.2246
187,-0.8506,-0.7838,-1.4894,0.866,-1.1198
188,-0.3666,0.1168,-1.4894,0.9352,1.3874
189,0.3724,1.1356,-1.4894,1.0044,5.8558
190,-0.9018,0.2064,-1.4894,1.0738,-0.4228
191,-0.907,-0.3748,-1.4894,1.143,-1.3324
192,0.7458,0.7374,-1.4894,1.2124,5.3812
193,1.0016,1.2462,-1.4894,1.2816,8.4906
194,1.1502,0.418,-1.4894,1.3508,6.4656
195,0.4984,-1.1714,-1.4894,1.4202,1.9604
196,0.1548,1.31,-1.4894,1.4894,5.3148
197,-1.3774,1.28,-1.4894,1.5588,-0.5672
198,1.0284,-1.007,-1.4894,1.628,2.9196
199,1.1036,-1.0262,-1.4894,1.6974,5.5556
200,0.6376,-0.7386,-1.4202,-1.6974,2.8056
201,-0.6506,-1.207,-1.4202,-1.628,0.377
202,0.2132,-1.049,-1.4202,-1.5588,2.161
203,0.5118,-1.3212,-1.4202,-1.4894,2.087
204,0.5466,-0.8586,-1.4202,-1.4202,1.151
205,0.512,-0.5612,-1.4202,-1.3508,3.1756
206,-0.2898,0.8356,-1.4202,-1.2816,5.0638
207,-0.513,0.9684,-1.4202,-1.2124,4.9006
208,0.4842,1.1732,-1.4202,-1.143,7.3216
209,0.1628,-0.0522,-1.4202,-1.0738,3.5682
210,-1.2372,0.5774,-1.4202,-1.0044,3.0522
211,-1.1846,0.2842,-1.4202,-0.9352,2.813
212,-0.8974,-1.0284,-1.4202,-0.866,-0.366
213,1.3058,-1.0874,-1.4202,-0.7966,3.5616
214,-1.2462,-0.3394,-1.4202,-0.7274,0.8688
215,-0.8276,0.0678,-1.4202,-0.658,2.6856
216,0.0982,0.233,-1.4202,-0.5888,1.147
217,-0.095,0.5606,-1.4202,-0.5196,3.3624
218,-0.3534,1.004,-1.4202,-0.4502,3.6078
219,0.408,0.6482,-1.4202,-0.381,4.6508
220,-1.2196,0.6132,-1.4202,-0.3116,1.1798
221,0.8954,-0.4572,-1.4202,-0.2424,1.9552
222,0.7138,0.8094,-1.4202,-0.1732,5.3488
223,-1.375,-1.0324,-1.4202,-0.1038,-2.3784
224,1.2392,-1.2828,-1.4202,-0.0346,2.0616
225,-0.3126,-0.0918,-1.4202,0.0346,1.6518
226,0.2188,-0.6802,-1.4202,0.1038,2.7278
227,-0.1442,0.5734,-1.4202,0.1732,3.2616
228,0.3322,0.61,-1.4202,0.2424,5.0564
229,1.0398,-0.2684,-1.4202,0.3116,5.4418
230,0.137,1.2212,-1.4202,0.381,7.6578
231,-0.0196,-0.6742,-1.4202,0.4502,1.736
232,-1.4964,-1.182,-1.4202,0.5196,-3.9548
233,-1.13,-0.4272,-1.4202,0.5888,-2.4646
234,-0.7538,0.8622,-1.4202,0.658,2.1252
235,1.0772,-0.3624,-1.4202,0.7274,6.0736
236,-0.684,-0.4032,-1.4202,0.7966,-0.254
237,0.1782,0.4498,-1.4202,0.866,3.5666
238,1.376,-0.805,-1.4202,0.9352,3.8472
239,0.9126,-0.1826,-1.4202,1.0044,4.668
240,-0.7822,-0.4164,-1.4202,1.0738,0.4594
241,0.7738,-0.737,-1.4202,1.143,4.7932
242,-0.932,-0.9208,-1.4202,1.2124,0.293
243,-1.0256,-0.0942,-1.4202,1.2816,0.4634
244,0.3746,-1.0556,-1.4202,1.3508,1.7572
245,-0.0722,0.5874,-1.4202,1.4202,2.4462
246,-0.8496,0.6806,-1.4202,1.4894,1.3396
247,-0.9742,0.728,-1.4202,1.5588,0.0556
248,-0.565,0.47,-1.4202,1.628,2.7746
249,0.7978,0.7782,-1.4202,1.6974,7.4186
250,1.327,-1.4908,-1.3508,-1.6974,2.7284
251,0.1128,-0.3936,-1.3508,-1.628,2.7624
252,0.2832,-0.963,-1.3508,-1.5588,1.7504
253,0.7342,-1.4436,-1.3508,-1.4894,1.6918
254,0.5298,-1.3006,-1.3508,-1.4202,0.9204
255,-1.3624,0.542,-1.3508,-1.3508,1.4572
256,-1.2064,-0.9644,-1.3508,-1.2816,-1.9106
257,-0.7306,0.9308,-1.3508,-1.2124,3.289
258,1.386,-1.1592,-1.3508,-1.143,3.0668
259,0.5622,1.1472,-1.3508,-1.0738,5.82
260,1.0426,0.9206,-1.3508,-1.0044,6.0868
261,0.0534,-0.02,-1.3508,-0.9352,2.419
262,0.2402,-0.4778,-1.3508,-0.866,2.3662
263,0.6882,1.4162,-1.3508,-0.7966,7.0632
264,-0.5786,1.1858,-1.3508,-0.7274,3.5312
265,-0.6624,0.0454,-1.3508,-0.658,2.3226
266,1.173,-0.645,-1.3508,-0.5888,1.6782
267,-1.0224,0.8402,-1.3508,-0.5196,3.5822
268,0.7166,-1.4022,-1.3508,-0.4502,0.2444
269,1.2518,-1.0816,-1.3508,-0.381,4.1868
270,-0.521,-0.5922,-1.3508,-0.3116,0.2648
271,0.14,-0.0656,-1.3508,-0.2424,3.129
272,0.7954,-1.4438,-1.3508,-0.1732,-0.4736
273,0.7364,-0.214,-1.3508,-0.1038,4.093
274,1.4796,0.7222,-1.3508,-0.0346,7.3972
275,0.4562,1.3074,-1.3508,0.0346,6.4886
276,-0.5028,-0.5714,-1.3508,0.1038,1.761
277,0.8582,-0.672,-1.3508,0.1732,3.8492
278,-1.1408,-1.4112,-1.3508,0.2424,-1.7606
279,0.6096,-1.3776,-1.3508,0.3116,1.2162
280,0.21,-0.864,-1.3508,0.381,2.1168
281,-1.024,0.0174,-1.3508,0.4502,-2.5172
282,0.8868,-0.822,-1.3508,0.5196,3.854
283,-0.313,0.3348,-1.3508,0.5888,4.0106
284,1.3586,-0.224,-1.3508,0.658,6.9984
285,0.0264,-0.4876,-1.3508,0.7274,3.502
286,-0.7154,0.721,-1.3508,0.7966,2.145
287,0.79,0.0798,-1.3508,0.866,4.6856
288,0.6046,-1.0782,-1.3508,0.9352,3.3776
289,0.727,1.4616,-1.3508,1.0044,5.8838
290,-0.647,-0.9528,-1.3508,1.0738,-0.9974
291,0.6528,1.154,-1.3508,1.143,8.4016
292,1.009,0.913,-1.3508,1.2124,7.056
293,0.9926,0.3294,-1.3508,1.2816,8.663
294,-1.3438,-1.3786,-1.3508,1.3508,-5.3644
295,-0.5124,-0.8094,-1.3508,1.4202,-1.91
296,-1.2612,0.1812,-1.3508,1.4894,-0.6684
297,0.1274,-1.2374,-1.3508,1.5588,0.3848
298,0.1918,-0.1648,-1.3508,1.628,6.148
299,-0.4556,-0.5792,-1.3508,1.6974,-0.962
300,-0.1716,-0.373,-1.2816,-1.6974,4.0734
301,-0.916,1.2772,-1.2816,-1.628,2.2414
302,-0.2266,1.2846,-1.2816,-1.5588,4.283
303,0.7554,0.1896,-1.2816,-1.4894,4.8016
304,1.3564,0.643,-1.2816,-1.4202,6.8494
305,0.5504,-0.5772,-1.2816,-1.3508,3.0706
306,0.8936,1.159,-1.2816,-1.2816,5.7094
307,-0.4552,-0.7102,-1.2816,-1.2124,2.0604
308,0.8906,0.0374,-1.2816,-1.143,2.7104
309,0.2222,1.0928,-1.2816,-1.0738,4.24
310,-0.6958,0.7022,-1.2816,-1.0044,3.5354
311,1.4882,-0.5104,-1.2816,-0.9352,4.6186
312,-0.2492,0.5224,-1.2816,-0.866,3.7436
313,0.4336,-1.3918,-1.2816,-0.7966,1.626
314,-0.985,0.9828,-1.2816,-0.7274,4.007
315,1.044,0.7096,-1.2816,-0.658,7.0952
316,1.346,-0.6866,-1.2816,-0.5888,5.662
317,0.8882,-0.9164,-1.2816,-0.5196,1.2256
318,0.7404,0.4374,-1.2816,-0.4502,5.2912
319,-1.373,1.0322,-1.2816,-0.381,3.1458
320,0.5274,1.1564,-1.2816,-0.3116,7.3848
321,-0.9644,-1.0394,-1.2816,-0.2424,-3.4824
322,-1.2674,0.275,-1.2816,-0.1732,0.2866
323,-0.8554,-1.2088,-1.2816,-0.1038,-1.8432
324,0.508,-0.3798,-1.2816,-0.0346,1.919
325,0.485,-1.376,-1.2816,0.0346,-0.2926
326,0.982,0.4866,-1.2816,0.1038,6.5276
327,-0.4234,1.0096,-1.2816,0.1732,5.6302
328,-0.6912,1.364,-1.2816,0.2424,4.259
329,-0.5602,1.4342,-1.2816,0.3116,6.6632
330,-0.2548,0.0184,-1.2816,0.381,4.4244
331,0.6328,-0.2652,-1.2816,0.4502,4.0758
332,-1.299,-0.0152,-1.2816,0.5196,-1.5696
333,1.4976,0.8346,-1.2816,0.5888,9.8074
334,1.298,1.478,-1.2816,0.658,9.4466
335,-1.19,-0.6794,-1.2816,0.7274,-2.0538
336,-0.5156,-0.8424,-1.2816,0.7966,-1.0678
337,-0.781,-0.9692,-1.2816,0.866,-0.6822
338,1.3804,0.5052,-1.2816,0.9352,8.2882
339,-0.3986,-1.1786,-1.2816,1.0044,-0.8372
340,-0.3776,-1.1146,-1.2816,1.0738,0.1086
341,-1.4928,0.9638,-1.2816,1.143,0.2012
342,0.4374,-0.6612,-1.2816,1.2124,3.5548
343,-0.8964,0.931,-1.2816,1.2816,2.175
344,-0.8596,-0.6488,-1.2816,1.3508,-2.175
345,-0.1078,-1.0568,-1.2816,1.4202,1.1038
346,-1.4746,-0.5724,-1.2816,1.4894,-4.9304
347,0.5256,1.3986,-1.2816,1.5588,7.1228
348,0.2578,-0.8786,-1.2816,1.628,2.5194
349,-0.0416,1.236,-1.2816,1.6974,3.1
350,0.2964,-0.5954,-1.2124,-1.6974,0.3832
351,0.0542,1.3192,-1.2124,-1.628,4.9154
352,-0.9538,0.9174,-1.2124,-1.5588,2.0502
353,1.369,0.6986,-1.2124,-1.4894,6.7532
354,-1.22,1.2842,-1.2124,-1.4202,1.9414
355,0.1028,0.2708,-1.2124,-1.3508,4.095
356,-0.6406,-0.3894,-1.2124,-1.2816,-1.8084
357,0.7094,-1.4666,-1.2124,-1.2124,2.161
358,-1.1688,-0.6002,-1.2124,-1.143,-0.8078
359,-0.9542,-1.1762,-1.2124,-1.0738,0.4616
360,1.196,-0.716,-1.2124,-1.0044,4.9508
361,0.175,0.7798,-1.2124,-0.9352,4.079
362,1.2136,-1.3092,-1.2124,-0.866,3.3848
363,0.483,0.0814,-1.2124,-0.7966,4.415
364,-0.5934,1.3782,-1.2124,-0.7274,4.8514
365,-1.3504,-1.4144,-1.2124,-0.658,-3.7028
366,0.8518,-0.469,-1.2124,-0.5888,3.1912
367,0.1298,0.4748,-1.2124,-0.5196,5.7162
368,0.9048,0.2868,-1.2124,-0.4502,6.6776
369,-0.1408,-0.6924,-1.2124,-0.381,-0.2524
370,-0.3472,1.3982,-1.2124,-0.3116,5.904
371,-0.941,0.2762,-1.2124,-0.2424,1.1768
372,-0.4224,-1.2204,-1.2124,-0.1732,-3.6388
373,0.505,1.3764,-1.2124,-0.1038,6.657
374,1.1298,-1.368,-1.2124,-0.0346,1.16
375,-1.024,-0.6616,-1.2124,0.0346,-0.7696
376,1.0514,1.1588,-1.2124,0.1038,7.9794
377,-0.001,-1.4552,-1.2124,0.1732,-0.3008
378,0.509,0.3678,-1.2124,0.2424,4.189
379,0.7446,1.4988,-1.2124,0.3116,9.1816
380,-1.0144,-1.1568,-1.2124,0.381,-2.3872
381,-0.015,0.426,-1.2124,0.4502,3.1212
382,-1.0698,-1.377,-1.2124,0.5196,-2.3648
383,-1.2148,1.1134,-1.2124,0.5888,2.1838
384,0.9888,1.3744,-1.2124,0.658,9.5354
385,0.433,-0.1626,-1.2124,0.7274,3.9912
386,-1.0766,0.249,-1.2124,0.7966,0.341
387,-1.2382,-0.2224,-1.2124,0.866,-0.225
388,0.3282,0.2342,-1.2124,0.9352,3.5894
389,-0.2976,0.9872,-1.2124,1.0044,3.7776
390,-0.3964,-0.5674,-1.2124,1.0738,1.1924
391,-0.2108,-0.9308,-1.2124,1.143,0.9154
392,0.9836,0.6278,-1.2124,1.2124,6.3368
393,0.9768,-0.8116,-1.2124,1.2816,3.6782
394,-1.418,0.4174,-1.2124,1.3508,-0.1942
395,0.8508,-0.6076,-1.2124,1.4202,4.981
396,-0.3124,-0.9504,-1.2124,1.4894,-0.7482
397,1.4882,0.5974,-1.2124,1.5588,9.8208
398,-1.4072,-0.544,-1.2124,1.628,-2.3708
399,1.039,0.9336,-1.2124,1.6974,7.725
400,0.143,-0.0108,-1.143,-1.6974,2.1922
401,-0.9798,-0.1372,-1.143,-1.628,0.4964
402,1.3928,0.3104,-1.143,-1.5588,5.9928
403,-0.8302,-0.6738,-1.143,-1.4894,0.4552
404,-1.2138,-0.4212,-1.143,-1.4202,0.9434
405,-1.459,-1.2296,-1.143,-1.3508,-2.783
406,-0.562,-0.269,-1.143,-1.2816,2.2116
407,-0.0696,0.0278,-1.143,-1.2124,1.986
408,0.7954,-1.3664,-1.143,-1.143,1.8956
409,0.0924,1.3658,-1.143,-1.0738,7.9134
410,-1.0774,0.171,-1.143,-1.0044,2.4686
411,-0.0332,0.4718,-1.143,-0.9352,2.7902
412,-0.3914,1.3606,-1.143,-0.866,5.5194
413,1.2484,1.2584,-1.143,-0.7966,9.8352
414,1.0114,-0.2244,-1.143,-0.7274,4.386
415,1.2758,-0.3744,-1.143,-0.658,5.8544
416,0.5902,0.7826,-1.143,-0.5888,4.7952
417,0.3626,0.6252,-1.143,-0.5196,6.4094
418,0.8854,0.8936,-1.143,-0.4502,7.9186
419,-0.628,-0.9776,-1.143,-0.381,-1.5156
420,0.2992,0.32,-1.143,-0.3116,4.7896
421,1.4136,-0.018,-1.143,-0.2424,5.9288
422,0.118,-0.397,-1.143,-0.1732,1.2182
423,0.6832,-1.0748,-1.143,-0.1038,2.2762
424,0.0864,-0.812,-1.143,-0.0346,-1.8982
425,-0.4532,0.2402,-1.143,0.0346,3.306
426,-1.367,0.0498,-1.143,0.1038,1.0056
427,-0.1216,-0.1916,-1.143,0.1732,3.1432
428,1.0724,-1.1514,-1.143,0.2424,3.0104
429,-0.8446,0.7404,-1.143,0.3116,4.7788
430,-0.4208,-1.3594,-1.143,0.381,-4.013
431,1.4458,1.0186,-1.143,0.4502,7.715
432,-0.727,0.2686,-1.143,0.5196,2.3664
433,-1.366,0.1932,-1.143,0.5888,-1.8478
434,0.0332,0.9112,-1.143,0.658,5.156
435,0.3916,0.5354,-1.143,0.7274,4.8204
436,-0.4864,-0.2782,-1.143,0.7966,0.4432
437,0.1294,-1.0354,-1.143,0.866,1.3602
438,1.2028,-0.4938,-1.143,0.9352,5.3858
439,-0.9924,-0.1788,-1.143,1.0044,-0.6726
440,1.3894,1.2284,-1.143,1.0738,10.854
441,-0.1894,0.416,-1.143,1.143,2.7878
442,1.3756,-0.4594,-1.143,1.2124,6.566
443,-1.066,1.3384,-1.143,1.2816,2.8966
444,1.3218,0.8318,-1.143,1.3508,6.4142
445,-0.1524,-0.7342,-1.143,1.4202,1.532
446,-1.2248,0.1932,-1.143,1.4894,1.8562
447,-0.175,0.5392,-1.143,1.5588,3.5956
448,-1.468,0.7188,-1.143,1.628,-1.9098
449,0.716,0.6914,-1.143,1.6974,6.4858
450,-1.3578,-0.92,-1.0738,-1.6974,0.1426
451,0.5398,-0.2716,-1.0738,-1.628,4.0276
452,-0.2758,-1.233,-1.0738,-1.5588,0.7192
453,-0.3264,-0.6302,-1.0738,-1.4894,1.4132
454,-0.6816,0.3804,-1.0738,-1.4202,3.306
455,1.4448,0.2832,-1.0738,-1.3508,6.8838
456,0.7488,-0.5602,-1.0738,-1.2816,1.6426
457,0.7608,-1.2064,-1.0738,-1.2124,1.7074
458,1.0392,-0.2532,-1.0738,-1.143,4.778
459,0.6808,-0.5778,-1.0738,-1.0738,3.5492
460,-0.9732,-0.265,-1.0738,-1.0044,-0.0032
461,-0.939,0.4602,-1.0738,-0.9352,3.986
462,-0.1934,-1.1888,-1.0738,-0.866,1.1572
463,-1.127,1.3326,-1.0738,-0.7966,4.5334
464,0.347,0.7882,-1.0738,-0.7274,4.4308
465,-1.4512,0.8688,-1.0738,-0.658,1.7058
466,-0.2402,0.0834,-1.0738,-0.5888,2.5062
467,-0.4146,-0.8498,-1.0738,-0.5196,-0.5656
468,-0.581,1.019,-1.0738,-0.4502,5.629
469,0.0324,-0.4408,-1.0738,-0.381,1.6032
470,-1.1282,0.187,-1.0738,-0.3116,0.996
471,1.1768,-0.3564,-1.0738,-0.2424,4.208
472,0.3984,-0.4402,-1.0738,-0.1732,3.3716
473,-1.3624,1.2202,-1.0738,-0.1038,3.729
474,-0.1146,-0.8384,-1.0738,-0.0346,-1.6554
475,-1.4614,-0.9656,-1.0738,0.0346,-3.881
476,-1.4734,-0.332,-1.0738,0.1038,-0.9132
477,-0.084,-0.2972,-1.0738,0.1732,1.4452
478,-1.25,-1.0158,-1.0738,0.2424,-1.1568
479,0.6514,-0.6802,-1.0738,0.3116,3.5632
480,-1.1424,-0.0688,-1.0738,0.381,1.0168
481,1.3772,1.279,-1.0738,0.4502,11.1308
482,-0.4412,-1.1556,-1.0738,0.5196,-2.8002
483,-1.0612,0.3188,-1.0738,0.5888,1.549
484,-0.1958,-1.2382,-1.0738,0.658,-0.9192
485,0.2908,-0.3428,-1.0738,0.7274,0.867
486,-1.288,0.6938,-1.0738,0.7966,2.5208
