,x1,x2,coord1,coord2,y
62,1.3852,-0.9536,-1.628,-0.866,13.3526
63,-1.0318,-1.3932,-1.628,-0.7966,12.5554
64,0.5542,0.8816,-1.628,-0.7274,16.1418
65,-0.4816,-1.4246,-1.628,-0.658,12.8232
66,-0.4512,-1.0962,-1.628,-0.5888,14.1942
67,0.0,0.4998,-1.628,-0.5196,16.6484
68,-0.4328,-0.7846,-1.628,-0.4502,14.144
69,0.8524,0.8538,-1.628,-0.381,18.374
70,1.0652,-0.45,-1.628,-0.3116,15.9936
71,-1.2962,0.8646,-1.628,-0.2424,16.6728
72,0.797,1.2166,-1.628,-0.1732,18.764
73,-0.749,1.2904,-1.628,-0.1038,15.6414
74,1.0396,-1.1814,-1.628,-0.0346,17.0874
75,-1.0142,1.4442,-1.628,0.0346,16.1602
76,0.3882,0.852,-1.628,0.1038,16.3426
77,-0.2964,-1.415,-1.628,0.1732,13.065
78,0.0856,0.1952,-1.628,0.2424,15.075
79,0.4012,-1.2182,-1.628,0.3116,13.131
80,-1.3694,-0.7356,-1.628,0.381,11.0322
81,0.8442,1.2392,-1.628,0.4502,18.0528
82,-1.0932,0.2494,-1.628,0.5196,12.257
83,-0.7538,1.111,-1.628,0.5888,14.8048
84,1.323,1.106,-1.628,0.658,19.6612
85,-1.1796,0.3528,-1.628,0.7274,12.4354
86,0.0422,0.2508,-1.628,0.7966,13.9568
87,-1.471,1.2714,-1.628,0.866,10.6576
88,-0.487,-1.4736,-1.628,0.9352,9.5604
89,0.4988,-0.7286,-1.628,1.0044,15.1844
90,1.316,0.894,-1.628,1.0738,20.175
91,0.1078,0.89,-1.628,1.143,18.3704
92,0.403,0.8556,-1.628,1.2124,19.5106
93,0.6946,-0.4266,-1.628,1.2816,19.0138
94,1.2764,-0.7004,-1.628,1.3508,22.0376
95,0.8704,-0.521,-1.628,1.4202,20.6486
96,0.9292,-0.2222,-1.628,1.4894,18.8968
97,1.236,-1.1296,-1.628,1.5588,16.5182
98,0.3238,-0.2556,-1.628,1.628,12.9472
99,-1.465,0.111,-1.628,1.6974,7.8606
100,-0.732,0.4074,-1.5588,-1.6974,15.5402
101,0.5862,0.1524,-1.5588,-1.628,16.2036
102,0.5872,0.006,-1.5588,-1.5588,15.3846
103,1.1152,0.8044,-1.5588,-1.4894,15.537
104,1.2616,-1.4194,-1.5588,-1.4202,12.9006
105,1.119,-1.0744,-1.5588,-1.3508,12.758
106,0.19,-1.0594,-1.5588,-1.2816,12.5604
107,-0.6244,-0.8598,-1.5588,-1.2124,12.3124
108,-0.0248,-1.0368,-1.5588,-1.143,11.6264
109,-0.3396,-1.0914,-1.5588,-1.0738,12.6092
110,-1.2582,0.2616,-1.5588,-1.0044,14.277
111,-0.2874,-1.3204,-1.5588,-0.9352,12.4378
112,-0.9016,0.729,-1.5588,-0.866,11.7696
113,1.3878,0.554,-1.5588,-0.7966,16.7952
114,-0.009,0.9728,-1.5588,-0.7274,14.8038
115,0.5816,-1.25,-1.5588,-0.658,13.862
116,-0.916,-0.3516,-1.5588,-0.5888,12.2618
117,0.346,-1.1626,-1.5588,-0.5196,12.5986
118,0.5104,-1.114,-1.5588,-0.4502,13.9864
119,-0.836,-1.099,-1.5588,-0.381,14.4398
120,0.9566,1.085,-1.5588,-0.3116,22.087
121,-0.468,-1.4452,-1.5588,-0.2424,16.326
122,0.3132,0.5536,-1.5588,-0.1732,17.1164
123,0.7036,1.229,-1.5588,-0.1038,16.7278
124,-1.1888,-0.4206,-1.5588,-0.0346,12.8914
125,-0.3196,1.1876,-1.5588,0.0346,16.3788
126,1.3306,-0.297,-1.5588,0.1038,18.1442
127,0.7614,-0.2428,-1.5588,0.1732,15.7006
128,0.316,-0.717,-1.5588,0.2424,16.2356
129,1.177,1.3648,-1.5588,0.3116,18.9874
130,-1.015,0.992,-1.5588,0.381,12.8244
131,0.3378,-1.4328,-1.5588,0.4502,11.8066
132,1.2512,0.0696,-1.5588,0.5196,18.7416
133,0.859,0.212,-1.5588,0.5888,19.2814
134,0.2688,-0.3628,-1.5588,0.658,16.18
135,-0.6866,-0.1596,-1.5588,0.7274,15.2302
136,-0.718,0.7254,-1.5588,0.7966,13.2472
137,-0.0074,1.361,-1.5588,0.866,13.6166
138,-0.4564,0.7872,-1.5588,0.9352,11.6388
139,-0.6436,0.2984,-1.5588,1.0044,13.7226
140,-0.4346,-0.7288,-1.5588,1.0738,12.1444
141,-0.1842,-1.1248,-1.5588,1.143,12.8144
142,0.0826,0.92,-1.5588,1.2124,16.7742
143,0.0836,-0.365,-1.5588,1.2816,16.2158
144,0.5806,0.3354,-1.5588,1.3508,16.208
145,-1.0622,1.2608,-1.5588,1.4202,13.018
146,-1.1366,0.5552,-1.5588,1.4894,9.9042
147,0.2272,0.3904,-1.5588,1.5588,15.0696
148,-1.4236,0.874,-1.5588,1.628,10.0602
149,0.4062,0.5928,-1.5588,1.6974,12.213
150,1.284,-1.0524,-1.4894,-1.6974,14.2082
151,-0.7986,1.3646,-1.4894,-1.628,14.9146
152,0.1148,-0.4522,-1.4894,-1.5588,14.1044
153,-0.2984,-1.3236,-1.4894,-1.4894,14.5508
154,-0.9852,1.2676,-1.4894,-1.4202,14.0288
155,-0.2924,-0.3896,-1.4894,-1.3508,12.1814
156,-1.2906,1.2546,-1.4894,-1.2816,13.2388
157,-0.9342,0.9052,-1.4894,-1.2124,10.9138
158,0.7318,-0.646,-1.4894,-1.143,13.4782
159,-0.5234,-0.6812,-1.4894,-1.0738,12.1292
160,-0.205,0.7524,-1.4894,-1.0044,15.9108
161,1.126,-0.1868,-1.4894,-0.9352,15.4534
162,0.518,-0.5084,-1.4894,-0.866,14.411
163,0.7866,0.127,-1.4894,-0.7966,12.7514
164,-0.7698,-1.022,-1.4894,-0.7274,10.4764
165,0.1798,-0.1676,-1.4894,-0.658,11.4292
166,-1.3054,-0.8262,-1.4894,-0.5888,10.2538
167,-1.3544,0.7188,-1.4894,-0.5196,12.0858
168,-0.636,-0.285,-1.4894,-0.4502,13.9666
169,1.451,-0.3174,-1.4894,-0.381,18.9766
170,0.4136,1.2722,-1.4894,-0.3116,22.0276
171,0.9946,0.0602,-1.4894,-0.2424,15.107
172,-0.728,0.5498,-1.4894,-0.1732,13.4914
173,0.2694,-0.6836,-1.4894,-0.1038,13.3628
174,-1.464,1.24,-1.4894,-0.0346,13.7172
175,1.0612,-1.1912,-1.4894,0.0346,15.303
176,1.3162,-1.4578,-1.4894,0.1038,16.0456
177,-1.3444,0.9126,-1.4894,0.1732,14.0782
178,-0.495,-0.945,-1.4894,0.2424,13.5638
179,-1.2204,-0.076,-1.4894,0.3116,13.7602
180,-0.402,-0.6254,-1.4894,0.381,12.3172
181,0.8932,1.4028,-1.4894,0.4502,17.4506
182,-0.1798,0.927,-1.4894,0.5196,19.751
183,0.418,0.5384,-1.4894,0.5888,19.2874
184,-1.3202,1.4104,-1.4894,0.658,16.9306
185,0.9416,0.3234,-1.4894,0.7274,18.7482
186,0.9738,-1.249,-1.4894,0.7966,15.3796
187,1.4842,-1.0728,-1.4894,0.866,14.581
188,-0.7186,-0.9674,-1.4894,0.9352,7.584
189,0.6562,0.7904,-1.4894,1.0044,14.5498
190,0.1082,-0.8,-1.4894,1.0738,13.1492
191,-0.2246,0.0002,-1.4894,1.143,11.963
192,-1.0756,0.9932,-1.4894,1.2124,13.6342
193,-1.2462,-0.3964,-1.4894,1.2816,11.9314
194,-1.1098,-0.8726,-1.4894,1.3508,9.7334
195,-0.3702,-0.31,-1.4894,1.4202,11.5654
196,1.03,-0.7238,-1.4894,1.4894,13.3
197,-1.007,-1.4408,-1.4894,1.5588,5.3452
198,-0.442,-0.915,-1.4894,1.628,8.8962
199,0.6514,-0.883,-1.4894,1.6974,12.745
200,-0.2982,-1.1462,-1.4202,-1.6974,12.3542
201,-0.5784,1.213,-1.4202,-1.628,16.8322
202,-0.296,0.8906,-1.4202,-1.5588,16.9568
203,0.9434,0.3224,-1.4202,-1.4894,15.7044
204,-0.1876,-0.6022,-1.4202,-1.4202,13.835
205,0.065,-1.0174,-1.4202,-1.3508,13.3476
206,0.3112,-0.4986,-1.4202,-1.2816,13.7938
207,0.1072,-1.1682,-1.4202,-1.2124,11.9942
208,-0.6506,0.6004,-1.4202,-1.143,14.1254
209,0.313,-0.3074,-1.4202,-1.0738,14.7478
210,1.2584,-1.3208,-1.4202,-1.0044,14.9196
211,-0.7214,-0.6776,-1.4202,-0.9352,12.4172
212,0.0678,0.0028,-1.4202,-0.866,14.797
213,-1.175,0.133,-1.4202,-0.7966,12.5916
214,1.2158,-0.814,-1.4202,-0.7274,12.9476
215,-1.468,-1.2828,-1.4202,-0.658,9.034
216,-0.3068,1.2744,-1.4202,-0.5888,14.3274
217,-0.5042,0.1728,-1.4202,-0.5196,13.1288
218,-0.1168,-0.672,-1.4202,-0.4502,14.2378
219,0.224,1.1998,-1.4202,-0.381,19.5262
220,-1.2438,-0.043,-1.4202,-0.3116,13.2192
221,-0.3068,0.5694,-1.4202,-0.2424,13.4404
222,0.435,-1.4408,-1.4202,-0.1732,10.8416
223,-0.9954,0.98,-1.4202,-0.1038,11.084
224,-0.6838,0.2206,-1.4202,-0.0346,13.023
225,1.4226,0.1438,-1.4202,0.0346,20.153
226,1.3118,-0.2768,-1.4202,0.1038,17.709
227,0.3178,-0.273,-1.4202,0.1732,16.469
228,0.5928,1.1346,-1.4202,0.2424,20.9106
229,0.1622,0.9836,-1.4202,0.3116,15.9822
230,-0.7382,-1.0152,-1.4202,0.381,9.8192
231,-0.2612,-0.438,-1.4202,0.4502,13.7224
232,-0.0938,0.5964,-1.4202,0.5196,18.1006
233,-0.5108,1.3896,-1.4202,0.5888,20.5356
234,1.0712,0.59,-1.4202,0.658,21.061
235,-1.4702,-1.0974,-1.4202,0.7274,12.1812
236,0.9924,0.2744,-1.4202,0.7966,16.9174
237,-1.3524,1.273,-1.4202,0.866,11.9752
238,-1.0208,-1.1632,-1.4202,0.9352,6.7288
239,-0.3716,1.386,-1.4202,1.0044,14.0676
240,0.9984,-0.6304,-1.4202,1.0738,15.238
241,0.7186,-0.9146,-1.4202,1.143,15.504
242,0.4078,0.8152,-1.4202,1.2124,17.4736
243,1.3456,1.4608,-1.4202,1.2816,19.3718
244,1.354,0.5448,-1.4202,1.3508,18.3138
245,-0.8262,-1.3604,-1.4202,1.4202,8.0254
246,-1.3082,1.4464,-1.4202,1.4894,8.4146
247,-0.0014,0.0374,-1.4202,1.5588,8.6166
248,-0.2206,1.4924,-1.4202,1.628,10.1236
249,0.9686,1.4622,-1.4202,1.6974,17.2684
250,-0.5756,1.1592,-1.3508,-1.6974,14.143
251,1.1404,-1.2458,-1.3508,-1.628,14.732
252,0.1072,-0.1982,-1.3508,-1.5588,14.9478
253,-0.4356,0.8196,-1.3508,-1.4894,15.9732
254,1.1804,-0.6062,-1.3508,-1.4202,15.828
255,-0.4034,0.7394,-1.3508,-1.3508,14.2946
256,-0.8738,-0.7658,-1.3508,-1.2816,8.736
257,0.7334,0.8756,-1.3508,-1.2124,14.6738
258,-0.0038,-0.7678,-1.3508,-1.143,9.8162
259,1.1932,0.6866,-1.3508,-1.0738,16.063
260,1.227,-1.3324,-1.3508,-1.0044,12.906
261,-0.8496,-0.5516,-1.3508,-0.9352,10.9032
262,0.3392,1.2162,-1.3508,-0.866,17.1544
263,-0.9918,1.3688,-1.3508,-0.7966,16.1482
264,0.9214,0.4828,-1.3508,-0.7274,15.7666
265,0.6474,-0.552,-1.3508,-0.658,13.322
266,0.0732,1.0612,-1.3508,-0.5888,15.3772
267,0.2276,-1.1412,-1.3508,-0.5196,13.793
268,1.1446,-1.4694,-1.3508,-0.4502,14.8744
269,0.2596,-0.2066,-1.3508,-0.381,14.3716
270,0.5786,-1.495,-1.3508,-0.3116,11.1338
271,-1.2448,-0.3542,-1.3508,-0.2424,10.0614
272,0.4366,-1.4294,-1.3508,-0.1732,9.869
273,0.1472,-0.1248,-1.3508,-0.1038,11.7694
274,-0.2988,0.1086,-1.3508,-0.0346,14.8836
275,-1.3006,1.3022,-1.3508,0.0346,16.1704
276,0.1974,-0.6448,-1.3508,0.1038,14.3686
277,-1.32,0.4744,-1.3508,0.1732,16.301
278,1.2774,-0.8746,-1.3508,0.2424,16.1724
279,-0.9464,-0.279,-1.3508,0.3116,12.0584
280,-0.0918,-0.9094,-1.3508,0.381,9.808
281,-0.2754,-1.1922,-1.3508,0.4502,9.4936
282,0.7364,-1.3544,-1.3508,0.5196,13.8324
283,1.1372,-1.2992,-1.3508,0.5888,18.0172
284,0.7968,-0.5458,-1.3508,0.658,18.8128
285,1.4652,-1.1204,-1.3508,0.7274,20.0968
286,-0.6674,-0.0766,-1.3508,0.7966,14.7834
287,-0.795,0.41,-1.3508,0.866,13.4998
288,0.8908,1.2366,-1.3508,0.9352,18.1458
289,1.3852,-1.107,-1.3508,1.0044,15.6588
290,-0.7982,-0.0284,-1.3508,1.0738,11.9762
291,-0.6892,-0.3914,-1.3508,1.143,12.8126
292,0.49,0.2422,-1.3508,1.2124,14.0448
293,0.441,-0.2392,-1.3508,1.2816,16.934
294,-0.0658,-0.667,-1.3508,1.3508,12.5434
295,-0.6262,-0.2998,-1.3508,1.4202,11.0188
296,-1.1876,-0.1078,-1.3508,1.4894,6.1814
297,-1.3366,0.7934,-1.3508,1.5588,9.4656
298,-0.5328,-1.1626,-1.3508,1.628,9.7054
299,-0.8384,-0.5312,-1.3508,1.6974,9.9334
300,1.4354,-1.1486,-1.2816,-1.6974,13.7436
301,-1.413,-0.659,-1.2816,-1.628,12.8108
302,0.1166,-1.4592,-1.2816,-1.5588,13.335
303,0.5538,-1.2874,-1.2816,-1.4894,13.8984
304,-1.3246,0.2438,-1.2816,-1.4202,12.5474
305,-1.0546,-1.2308,-1.2816,-1.3508,9.9158
306,-0.4724,-1.301,-1.2816,-1.2816,9.0076
307,-1.4346,-1.4418,-1.2816,-1.2124,7.0614
308,-0.9376,-0.7604,-1.2816,-1.143,8.6884
309,-0.7228,-1.352,-1.2816,-1.0738,6.7252
310,-0.787,-1.2828,-1.2816,-1.0044,5.8704
311,1.3528,0.5012,-1.2816,-0.9352,15.9802
312,-1.2076,1.1746,-1.2816,-0.866,16.304
313,1.2908,0.3312,-1.2816,-0.7966,18.8822
314,0.589,1.1678,-1.2816,-0.7274,19.3758
315,-1.1128,0.1304,-1.2816,-0.658,14.132
316,-0.561,-0.4976,-1.2816,-0.5888,13.4746
317,-0.809,-0.4032,-1.2816,-0.5196,11.819
318,0.9788,-0.2106,-1.2816,-0.4502,16.0914
319,-1.3266,1.271,-1.2816,-0.381,13.0008
320,0.0064,1.0846,-1.2816,-0.3116,15.2184
321,-1.4594,-0.4276,-1.2816,-0.2424,9.1514
322,-1.3434,0.3484,-1.2816,-0.1732,10.3918
323,-1.4576,-0.071,-1.2816,-0.1038,7.3784
324,-1.158,0.6258,-1.2816,-0.0346,11.0292
325,-0.2488,-0.5986,-1.2816,0.0346,12.9558
326,-0.1904,1.4806,-1.2816,0.1038,17.7932
327,-0.9576,0.8686,-1.2816,0.1732,14.3922
328,0.7514,0.5428,-1.2816,0.2424,20.0888
329,-0.068,0.1452,-1.2816,0.3116,16.2442
330,1.2378,0.1068,-1.2816,0.381,17.5374
331,-1.406,-1.0896,-1.2816,0.4502,7.034
332,-0.8046,0.4804,-1.2816,0.5196,14.267
333,0.671,1.2832,-1.2816,0.5888,22.5574
334,-0.9476,0.9754,-1.2816,0.658,19.9608
335,0.8636,1.2354,-1.2816,0.7274,24.3846
336,1.0314,0.82,-1.2816,0.7966,24.8246
337,-0.7444,-0.1914,-1.2816,0.866,16.0432
338,0.1622,-0.8036,-1.2816,0.9352,14.0194
339,0.8882,-0.527,-1.2816,1.0044,15.169
340,-1.334,0.65,-1.2816,1.0738,11.3058
341,-1.4336,-0.9466,-1.2816,1.143,9.8068
342,0.145,-0.1164,-1.2816,1.2124,16.2174
343,-0.606,-1.1884,-1.2816,1.2816,13.866
344,-1.0108,0.2866,-1.2816,1.3508,11.564
345,0.0458,0.6116,-1.2816,1.4202,12.7142
346,-0.5718,0.1014,-1.2816,1.4894,10.3824
347,-0.0374,0.796,-1.2816,1.5588,12.0226
348,0.401,-0.8522,-1.2816,1.628,13.7088
349,0.408,1.4124,-1.2816,1.6974,15.766
350,0.7328,0.3732,-1.2124,-1.6974,17.1734
351,0.5346,0.7908,-1.2124,-1.628,16.7162
352,-1.4586,0.299,-1.2124,-1.5588,13.8928
353,-0.8716,0.0524,-1.2124,-1.4894,14.0478
354,-1.3024,1.4912,-1.2124,-1.4202,15.3864
355,0.2756,1.0242,-1.2124,-1.3508,17.5064
356,1.461,-1.1548,-1.2124,-1.2816,14.8984
357,-0.0998,0.7344,-1.2124,-1.2124,11.5858
358,1.0742,0.1962,-1.2124,-1.143,10.5192
359,-1.2266,-1.3104,-1.2124,-1.0738,3.1986
360,0.7226,-1.3232,-1.2124,-1.0044,8.1324
361,-1.4672,-1.4704,-1.2124,-0.9352,7.0584
362,1.4518,0.035,-1.2124,-0.866,13.5884
363,1.052,0.0446,-1.2124,-0.7966,16.3192
364,-0.8302,1.0484,-1.2124,-0.7274,14.9122
365,-0.06,0.872,-1.2124,-0.658,19.3982
366,0.001,0.3156,-1.2124,-0.5888,17.8928
367,-0.0008,1.3196,-1.2124,-0.5196,18.1116
368,-1.077,0.3126,-1.2124,-0.4502,14.32
369,1.108,-1.337,-1.2124,-0.381,14.354
370,0.1814,-1.0564,-1.2124,-0.3116,11.759
371,0.7226,-1.3622,-1.2124,-0.2424,13.2856
372,-1.261,1.229,-1.2124,-0.1732,15.1426
373,-0.5612,-0.234,-1.2124,-0.1038,12.3132
374,0.5746,-1.2712,-1.2124,-0.0346,8.7078
375,-0.3802,-0.4146,-1.2124,0.0346,10.898
376,0.6578,-1.4556,-1.2124,0.1038,11.8738
377,0.5468,0.0696,-1.2124,0.1732,18.4462
378,-0.8974,-1.0874,-1.2124,0.2424,12.4034
379,1.241,1.4716,-1.2124,0.3116,23.5472
380,0.614,0.0358,-1.2124,0.381,16.5852
381,1.3176,0.3676,-1.2124,0.4502,19.0896
382,0.7496,-0.6544,-1.2124,0.5196,17.818
383,-1.2496,-0.4786,-1.2124,0.5888,15.2162
384,0.6332,-1.3554,-1.2124,0.658,19.2376
385,1.3502,1.4682,-1.2124,0.7274,29.094
386,1.4274,0.9778,-1.2124,0.7966,27.328
387,0.2588,-0.7004,-1.2124,0.866,18.7194
388,0.2178,0.7886,-1.2124,0.9352,20.5656
389,-0.8488,1.4182,-1.2124,1.0044,16.6854
390,0.5216,0.5202,-1.2124,1.0738,19.0158
391,1.1868,0.9458,-1.2124,1.143,20.68
392,0.3366,-0.6718,-1.2124,1.2124,17.038
393,1.1716,0.4406,-1.2124,1.2816,19.3568
394,-0.1992,0.1276,-1.2124,1.3508,13.377
395,1.4292,-1.3954,-1.2124,1.4202,15.9684
396,1.0494,-1.2324,-1.2124,1.4894,15.8894
397,0.0222,-1.4858,-1.2124,1.5588,11.9634
398,1.2234,1.2646,-1.2124,1.628,19.9752
399,-0.5408,0.9616,-1.2124,1.6974,16.902
400,0.8266,-0.0378,-1.143,-1.6974,17.3538
401,-1.0712,0.1456,-1.143,-1.628,12.193
402,0.433,-1.2128,-1.143,-1.5588,12.5094
403,0.292,0.9426,-1.143,-1.4894,16.4926
404,-0.6742,0.7256,-1.143,-1.4202,14.9742
405,0.3092,0.1218,-1.143,-1.3508,17.6516
406,-0.4088,1.3926,-1.143,-1.2816,16.5828
407,-0.0236,-0.2098,-1.143,-1.2124,11.2988
408,0.21,-1.059,-1.143,-1.143,7.411
409,0.7404,-1.0692,-1.143,-1.0738,7.8486
410,0.9366,-1.4006,-1.143,-1.0044,5.9078
411,-1.3274,-0.6166,-1.143,-0.9352,7.8908
412,1.2346,0.2858,-1.143,-0.866,13.1222
413,-1.1586,-1.18,-1.143,-0.7966,6.8718
414,-0.459,-0.5756,-1.143,-0.7274,13.5526
415,1.4986,1.1542,-1.143,-0.658,22.6142
416,-1.3086,-0.0702,-1.143,-0.5888,15.157
417,-0.1566,-0.1928,-1.143,-0.5196,15.105
418,-0.9454,-0.8828,-1.143,-0.4502,12.8802
419,0.4722,1.3346,-1.143,-0.381,20.6318
420,0.2562,0.786,-1.143,-0.3116,20.1538
421,0.652,1.0084,-1.143,-0.2424,22.0306
422,1.4078,0.1296,-1.143,-0.1732,20.2026
423,-1.3938,1.4182,-1.143,-0.1038,15.3
424,-1.3344,-0.8706,-1.143,-0.0346,6.6132
425,1.478,0.4242,-1.143,0.0346,17.9094
426,-1.357,0.4818,-1.143,0.1038,13.6394
427,1.3244,1.1304,-1.143,0.1732,21.293
428,-0.4734,-0.2694,-1.143,0.2424,13.729
429,-1.2134,-0.6076,-1.143,0.3116,10.1262
430,-0.9252,-0.7426,-1.143,0.381,14.7448
431,0.202,1.1062,-1.143,0.4502,22.532
432,-0.2828,-0.9766,-1.143,0.5196,15.4192
433,1.457,1.0656,-1.143,0.5888,24.1592
434,0.6516,0.2612,-1.143,0.658,21.165
435,-0.5334,0.3628,-1.143,0.7274,21.675
436,0.793,1.3496,-1.143,0.7966,26.9504
437,0.9746,-1.071,-1.143,0.866,19.9094
438,1.211,1.3922,-1.143,0.9352,26.1444
439,-1.0496,0.22,-1.143,1.0044,17.3434
440,1.4992,1.4554,-1.143,1.0738,28.2644
441,-0.6692,0.7324,-1.143,1.143,18.067
442,-1.0134,-1.483,-1.143,1.2124,10.8816
443,1.3404,0.4594,-1.143,1.2816,19.3328
444,-1.2344,-0.7562,-1.143,1.3508,9.0036
445,-1.3314,0.1604,-1.143,1.4202,10.3242
446,0.7862,0.1168,-1.143,1.4894,17.414
447,-0.3926,0.9286,-1.143,1.5588,16.8918
448,-0.8306,1.294,-1.143,1.628,16.7734
449,-1.0344,1.469,-1.143,1.6974,17.1564
450,-0.5716,0.068,-1.0738,-1.6974,14.8148
451,0.2482,-0.7212,-1.0738,-1.628,14.4258
452,0.6018,-1.3094,-1.0738,-1.5588,14.2118
453,1.2064,1.2264,-1.0738,-1.4894,19.828
454,0.298,1.443,-1.0738,-1.4202,18.7654
455,-0.768,-0.1798,-1.0738,-1.3508,15.2894
456,0.739,0.1126,-1.0738,-1.2816,16.5476
457,-0.502,-1.2264,-1.0738,-1.2124,10.933
458,-1.0552,-1.4156,-1.0738,-1.143,6.1696
459,1.0796,-1.4872,-1.0738,-1.0738,8.662
460,-0.2616,0.8114,-1.0738,-1.0044,10.3654
461,-1.4772,-0.1024,-1.0738,-0.9352,7.2036
462,-1.2596,-1.1198,-1.0738,-0.866,7.1708
463,-0.7468,0.6658,-1.0738,-0.7966,13.859
464,-0.1912,0.4234,-1.0738,-0.7274,16.4804
465,-0.0422,1.3808,-1.0738,-0.658,18.2996
466,-1.2304,-0.6394,-1.0738,-0.5888,11.0684
467,0.1334,1.4272,-1.0738,-0.5196,16.7174
468,0.4084,-0.4632,-1.0738,-0.4502,14.609
469,-0.7226,0.7478,-1.0738,-0.381,17.953
470,1.065,-0.3764,-1.0738,-0.3116,22.0742
471,0.7332,0.5818,-1.0738,-0.2424,23.2326
472,1.2294,0.4038,-1.0738,-0.1732,21.4658
473,-0.2964,-1.4386,-1.0738,-0.1038,8.6432
474,0.63,-0.9278,-1.0738,-0.0346,10.8914
475,1.4774,-1.4724,-1.0738,0.0346,14.3434
476,1.28,0.3294,-1.0738,0.1038,19.8592
477,-1.1902,-0.5584,-1.0738,0.1732,11.2916
478,-1.0546,0.068,-1.0738,0.2424,12.1428
479,-1.0626,1.0452,-1.0738,0.3116,17.3778
480,1.1906,-0.3254,-1.0738,0.381,18.8648
481,0.7266,1.335,-1.0738,0.4502,24.6466
482,-1.363,1.4652,-1.0738,0.5196,19.8092
483,-0.6894,-0.1866,-1.0738,0.5888,15.2106
484,-1.4366,0.8132,-1.0738,0.658,17.2194
485,0.2466,1.4366,-1.0738,0.7274,22.7748
486,0.2114,0.0834,-1.0738,0.7966,22.241
487,0.5838,-0.905,-1.0738,0.866,17.8336
488,-0.3406,0.1236,-1.0738,0.9352,18.811
489,-0.0362,1.3642,-1.0738,1.0044,24.083
