,x1,x2,coord1,coord2,y
275,-0.2974,1.405,-1.3508,0.0346,30.7758
276,-0.272,1.405,-1.3508,0.1038,29.8408
277,-0.2278,1.3924,-1.3508,0.1732,30.6282
278,-0.2088,1.367,-1.3508,0.2424,31.5056
279,-0.215,1.3416,-1.3508,0.3116,26.8456
280,-0.234,1.3226,-1.3508,0.381,25.8252
281,-0.2404,1.31,-1.3508,0.4502,24.8342
282,-0.291,1.31,-1.3508,0.5196,25.3448
283,-0.3796,1.3164,-1.3508,0.5888,23.856
284,-0.4746,1.3036,-1.3508,0.658,22.7378
285,-0.5506,1.291,-1.3508,0.7274,19.0908
286,-0.6328,1.272,-1.3508,0.7966,18.0396
287,-0.6772,1.2784,-1.3508,0.866,16.6556
288,-0.734,1.291,-1.3508,0.9352,15.4164
289,-0.8036,1.3036,-1.3508,1.0044,15.677
290,-0.8986,1.3226,-1.3508,1.0738,11.5706
291,-0.9936,1.329,-1.3508,1.143,11.023
292,-1.0696,1.329,-1.3508,1.2124,8.0856
293,-1.1328,1.3164,-1.3508,1.2816,5.4228
294,-1.2088,1.2784,-1.3508,1.3508,5.916
295,-1.2784,1.2658,-1.3508,1.4202,4.4642
296,-1.3164,1.2404,-1.3508,1.4894,1.2522
297,-1.3416,1.2214,-1.3508,1.5588,1.0466
298,-1.3924,1.1962,-1.3508,1.628,0.6848
299,-1.4302,1.1454,-1.3508,1.6974,-1.0186
300,-0.7974,0.6898,-1.2816,-1.6974,14.2824
301,-0.715,0.715,-1.2816,-1.628,15.4342
302,-0.6328,0.734,-1.2816,-1.5588,17.0024
303,-0.5568,0.7658,-1.2816,-1.4894,20.348
304,-0.5,0.7784,-1.2816,-1.4202,20.6666
305,-0.4366,0.7974,-1.2816,-1.3508,19.4826
306,-0.348,0.829,-1.2816,-1.2816,18.9258
307,-0.253,0.8606,-1.2816,-1.2124,19.6722
308,-0.2024,0.8796,-1.2816,-1.143,20.497
309,-0.1834,0.9112,-1.2816,-1.0738,21.6954
310,-0.1898,0.9556,-1.2816,-1.0044,22.9922
311,-0.2088,1.0062,-1.2816,-0.9352,22.7586
312,-0.2278,1.0568,-1.2816,-0.866,25.3932
313,-0.2594,1.0886,-1.2816,-0.7966,25.8676
314,-0.2848,1.1138,-1.2816,-0.7274,22.4806
315,-0.3226,1.1392,-1.2816,-0.658,24.263
316,-0.3416,1.1708,-1.2816,-0.5888,26.9654
317,-0.348,1.215,-1.2816,-0.5196,27.0492
318,-0.3416,1.2594,-1.2816,-0.4502,29.0406
319,-0.3036,1.291,-1.2816,-0.381,29.0864
320,-0.272,1.3164,-1.2816,-0.3116,31.735
321,-0.2594,1.3544,-1.2816,-0.2424,31.8248
322,-0.234,1.3924,-1.2816,-0.1732,29.4492
323,-0.2214,1.4112,-1.2816,-0.1038,31.5132
324,-0.1834,1.424,-1.2816,-0.0346,31.453
325,-0.1582,1.443,-1.2816,0.0346,31.797
326,-0.1392,1.4366,-1.2816,0.1038,33.0354
327,-0.1074,1.4112,-1.2816,0.1732,33.386
328,-0.1012,1.386,-1.2816,0.2424,31.6344
329,-0.1012,1.3734,-1.2816,0.3116,29.8364
330,-0.1328,1.367,-1.2816,0.381,29.0464
331,-0.1582,1.3606,-1.2816,0.4502,28.048
332,-0.1962,1.367,-1.2816,0.5196,27.6676
333,-0.291,1.3796,-1.2816,0.5888,27.2764
334,-0.386,1.3796,-1.2816,0.658,25.3472
335,-0.4682,1.3734,-1.2816,0.7274,23.4724
336,-0.5506,1.3734,-1.2816,0.7966,20.754
337,-0.6138,1.367,-1.2816,0.866,20.886
338,-0.6708,1.3734,-1.2816,0.9352,19.4392
339,-0.7784,1.3796,-1.2816,1.0044,16.4598
340,-0.9112,1.3924,-1.2816,1.0738,15.4594
341,-1.0062,1.424,-1.2816,1.143,13.6196
342,-1.0696,1.4176,-1.2816,1.2124,8.4662
343,-1.1392,1.386,-1.2816,1.2816,6.7636
344,-1.2088,1.3734,-1.2816,1.3508,5.3214
345,-1.2848,1.348,-1.2816,1.4202,3.9202
346,-1.329,1.3164,-1.2816,1.4894,3.0026
347,-1.367,1.291,-1.2816,1.5588,1.0336
348,-1.4112,1.253,-1.2816,1.628,-1.2108
349,-1.443,1.1898,-1.2816,1.6974,-1.596
350,-0.791,0.6708,-1.2124,-1.6974,14.2328
351,-0.7088,0.6898,-1.2124,-1.628,14.2816
352,-0.6264,0.7024,-1.2124,-1.5588,15.89
353,-0.5568,0.715,-1.2124,-1.4894,18.1026
354,-0.4936,0.7468,-1.2124,-1.4202,18.46
355,-0.4302,0.772,-1.2124,-1.3508,18.0756
356,-0.3416,0.8036,-1.2124,-1.2816,19.1426
357,-0.2468,0.8416,-1.2124,-1.2124,19.4542
358,-0.1772,0.886,-1.2124,-1.143,21.831
359,-0.1582,0.9112,-1.2124,-1.0738,22.0636
360,-0.1582,0.9556,-1.2124,-1.0044,22.654
361,-0.1644,1.0062,-1.2124,-0.9352,25.3686
362,-0.1834,1.0632,-1.2124,-0.866,26.937
363,-0.1898,1.1074,-1.2124,-0.7966,26.2084
364,-0.215,1.1392,-1.2124,-0.7274,25.9534
365,-0.2278,1.1708,-1.2124,-0.658,26.407
366,-0.2214,1.2088,-1.2124,-0.5888,27.82
367,-0.234,1.2468,-1.2124,-0.5196,28.147
368,-0.2214,1.291,-1.2124,-0.4502,31.3864
369,-0.215,1.31,-1.2124,-0.381,31.11
370,-0.2024,1.3416,-1.2124,-0.3116,32.3966
371,-0.1708,1.3796,-1.2124,-0.2424,33.7122
372,-0.1518,1.4112,-1.2124,-0.1732,34.4592
373,-0.1074,1.4302,-1.2124,-0.1038,35.5608
374,-0.0568,1.4366,-1.2124,-0.0346,35.5796
375,-0.0378,1.4492,-1.2124,0.0346,33.9666
376,-0.0188,1.4492,-1.2124,0.1038,35.7902
377,-0.0126,1.4366,-1.2124,0.1732,33.8498
378,0.0062,1.4176,-1.2124,0.2424,33.1052
379,0.0062,1.4176,-1.2124,0.3116,32.7408
380,-0.0568,1.4176,-1.2124,0.381,32.3914
381,-0.1074,1.4112,-1.2124,0.4502,31.3466
382,-0.1582,1.424,-1.2124,0.5196,28.942
383,-0.234,1.4556,-1.2124,0.5888,27.5048
384,-0.31,1.4556,-1.2124,0.658,27.6004
385,-0.3986,1.462,-1.2124,0.7274,24.7986
386,-0.4936,1.4492,-1.2124,0.7966,23.2632
387,-0.5696,1.4492,-1.2124,0.866,23.7312
388,-0.6518,1.4556,-1.2124,0.9352,20.7054
389,-0.791,1.443,-1.2124,1.0044,19.1406
390,-0.8796,1.4556,-1.2124,1.0738,17.089
391,-0.9872,1.4682,-1.2124,1.143,14.2194
392,-1.0758,1.4682,-1.2124,1.2124,12.1594
393,-1.1202,1.443,-1.2124,1.2816,10.597
394,-1.1962,1.4112,-1.2124,1.3508,6.4476
395,-1.2784,1.3796,-1.2124,1.4202,5.1236
396,-1.3416,1.3606,-1.2124,1.4894,3.5728
397,-1.386,1.329,-1.2124,1.5588,2.3722
398,-1.424,1.2848,-1.2124,1.628,1.1632
399,-1.4492,1.2404,-1.2124,1.6974,-0.961
400,-0.753,0.6518,-1.143,-1.6974,13.9222
401,-0.6834,0.6708,-1.143,-1.628,14.2194
402,-0.6074,0.6898,-1.143,-1.5588,16.2492
403,-0.5378,0.715,-1.143,-1.4894,16.3614
404,-0.481,0.7468,-1.143,-1.4202,18.038
405,-0.424,0.772,-1.143,-1.3508,20.2978
406,-0.329,0.81,-1.143,-1.2816,21.7888
407,-0.2278,0.8544,-1.143,-1.2124,24.622
408,-0.1644,0.8986,-1.143,-1.143,24.7092
409,-0.1138,0.9556,-1.143,-1.0738,24.5632
410,-0.1012,1.0126,-1.143,-1.0044,25.514
411,-0.0948,1.0568,-1.143,-0.9352,25.739
412,-0.1264,1.0948,-1.143,-0.866,28.8292
413,-0.1328,1.1328,-1.143,-0.7966,28.1232
414,-0.1328,1.1708,-1.143,-0.7274,27.7632
415,-0.1328,1.2024,-1.143,-0.658,28.999
416,-0.1264,1.2404,-1.143,-0.5888,29.8072
417,-0.1264,1.2784,-1.143,-0.5196,31.0266
418,-0.1328,1.3036,-1.143,-0.4502,33.755
419,-0.1454,1.3226,-1.143,-0.381,34.199
420,-0.1202,1.3416,-1.143,-0.3116,36.163
421,-0.0886,1.3796,-1.143,-0.2424,36.8514
422,-0.0316,1.4176,-1.143,-0.1732,36.9784
423,0.0252,1.4366,-1.143,-0.1038,37.5224
424,0.0506,1.443,-1.143,-0.0346,39.2026
425,0.0758,1.4492,-1.143,0.0346,38.1144
426,0.1074,1.4492,-1.143,0.1038,38.639
427,0.1074,1.443,-1.143,0.1732,38.4308
428,0.1328,1.4366,-1.143,0.2424,38.5658
429,0.0822,1.4366,-1.143,0.3116,35.3128
430,0.0062,1.4366,-1.143,0.381,32.1448
431,-0.0758,1.4492,-1.143,0.4502,33.641
432,-0.1328,1.462,-1.143,0.5196,32.9132
433,-0.1962,1.4746,-1.143,0.5888,30.4388
434,-0.2848,1.481,-1.143,0.658,28.552
435,-0.3734,1.4872,-1.143,0.7274,26.5684
436,-0.481,1.4872,-1.143,0.7966,24.8988
437,-0.5822,1.4936,-1.143,0.866,23.4164
438,-0.6962,1.4872,-1.143,0.9352,20.8192
439,-0.791,1.481,-1.143,1.0044,18.2778
440,-0.8796,1.4682,-1.143,1.0738,17.3718
441,-0.9556,1.4746,-1.143,1.143,14.5538
442,-1.0252,1.462,-1.143,1.2124,14.661
443,-1.0758,1.443,-1.143,1.2816,11.314
444,-1.1328,1.405,-1.143,1.3508,9.638
445,-1.2468,1.3796,-1.143,1.4202,5.4194
446,-1.3226,1.3544,-1.143,1.4894,4.025
447,-1.367,1.329,-1.143,1.5588,1.5544
448,-1.3986,1.3036,-1.143,1.628,-1.852
449,-1.4492,1.2658,-1.143,1.6974,-0.9212
450,-0.7214,0.6582,-1.0738,-1.6974,13.6698
451,-0.6708,0.6708,-1.0738,-1.628,15.7028
452,-0.5822,0.7024,-1.0738,-1.5588,14.6704
453,-0.5,0.753,-1.0738,-1.4894,15.8328
454,-0.443,0.791,-1.0738,-1.4202,16.2004
455,-0.3796,0.8226,-1.0738,-1.3508,19.6568
456,-0.2974,0.867,-1.0738,-1.2816,20.8214
457,-0.2278,0.8986,-1.0738,-1.2124,22.0698
458,-0.1454,0.943,-1.0738,-1.143,25.9774
459,-0.0822,0.9872,-1.0738,-1.0738,26.5602
460,-0.0378,1.0442,-1.0738,-1.0044,28.2368
461,-0.0188,1.0948,-1.0738,-0.9352,28.9988
462,-0.0316,1.1328,-1.0738,-0.866,29.3654
463,-0.0316,1.1582,-1.0738,-0.7966,29.2464
464,-0.0188,1.1898,-1.0738,-0.7274,29.7524
465,0.0,1.2214,-1.0738,-0.658,32.0228
466,-0.0126,1.2468,-1.0738,-0.5888,33.1776
467,-0.0316,1.272,-1.0738,-0.5196,35.6636
468,-0.0188,1.2974,-1.0738,-0.4502,31.7364
469,-0.0126,1.3164,-1.0738,-0.381,35.2254
470,-0.0062,1.348,-1.0738,-0.3116,37.8572
471,0.0506,1.367,-1.0738,-0.2424,38.4874
472,0.0948,1.3986,-1.0738,-0.1732,39.5196
473,0.1328,1.4302,-1.0738,-0.1038,40.524
474,0.1834,1.4556,-1.0738,-0.0346,39.477
475,0.2024,1.4556,-1.0738,0.0346,39.2612
476,0.2088,1.443,-1.0738,0.1038,40.6318
477,0.2024,1.4302,-1.0738,0.1732,40.5866
478,0.1772,1.4176,-1.0738,0.2424,41.3754
479,0.1202,1.424,-1.0738,0.3116,37.4244
480,0.0316,1.4366,-1.0738,0.381,33.8638
481,-0.0632,1.443,-1.0738,0.4502,32.5302
482,-0.1328,1.4556,-1.0738,0.5196,32.9282
483,-0.2088,1.4682,-1.0738,0.5888,33.5484
484,-0.291,1.4746,-1.0738,0.658,31.7522
485,-0.3924,1.481,-1.0738,0.7274,28.054
486,-0.5,1.4872,-1.0738,0.7966,27.0074
487,-0.5758,1.5,-1.0738,0.866,26.7526
488,-0.6834,1.4936,-1.0738,0.9352,22.6072
489,-0.7974,1.4682,-1.0738,1.0044,20.6676
490,-0.8606,1.462,-1.0738,1.0738,18.3576
